reviewScore,genres,runtime,name,titleId
6.7,"Comedy,Drama",108 min,Pig,tt7429708
7.7,"Comedy,Drama",118 min,Thang Nam Ruc Ro,tt8081638
7.7,Drama,,Love for Sale,tt8065796
7.3,"Comedy,Drama,Family",120 min,Keys to the Heart,tt6985200
4.7,Comedy,100 min,Todo Mal,tt6131126
3.4,"Comedy,Drama,Horror",88 min,Hens Night,tt5176648
2.3,"Action,Thriller,War",110 min,Bordo Bereliler Afrin,tt7949178
3.2,Comedy,,Como va,tt5507934
6.2,"Drama,Horror,Mystery",105 min,Summer of 84,tt5774450
7.2,"Comedy,Drama",149 min,Humble Politician Nograj,tt6577798
5.7,Drama,90 min,A Tale of Two Coreys,tt6998122
6.5,Horror,91 min,Ghostland,tt6195094
7.2,"Comedy,Drama,Romance",90 min,The Miseducation of Cameron Post,tt6257174
3.5,"Crime,Drama,Thriller",131 min,Hate Story IV,tt5325684
7.3,"Drama,Horror,Mystery",126 min,Hereditary,tt7784604
5.0,Comedy,108 min,Walk Like a Panther,tt6962204
7.3,Comedy,94 min,Eighth Grade,tt7014006
7.9,"Drama,Family",125 min,Gayatri,tt7690466
9.0,Comedy,119 min,Spiele mit Bart: The Movie feat. Night Trap,tt7984730
3.6,Horror,88 min,Devil's Acid,tt6853910
4.1,Thriller,90 min,In the Cloud,tt7381444
3.8,Thriller,86 min,A Deadly View,tt6792478
7.1,Drama,93 min,Die defekte Katze,tt7733426
5.5,"Comedy,Romance",101 min,Agent Mr. Chan,tt7759626
7.5,Animation,85 min,La Leyenda del Charro Negro,tt6772418
8.3,"Action,Crime,Drama",95 min,Pickings,tt4789822
2.9,Fantasy,96 min,Babes with Blades,tt7656770
4.7,Horror,88 min,The Devil's Well,tt5987042
7.7,Drama,,National Theatre Live: Cat on a Hot Tin Roof,tt7510284
4.5,Comedy,131 min,Veerey Ki Wedding,tt7262178
6.2,Thriller,81 min,Piercing,tt6516314
9.4,Thriller,67 min,Shohrat the Trap,tt8085616
4.6,"Comedy,Romance",,Cómplices,tt4138254
7.8,"Action,Comedy,Sci-Fi",95 min,Upgrade,tt6499752
6.4,Thriller,93 min,Los Angeles Overnight,tt4374864
5.5,Comedy,82 min,(Girl)Friend,tt7491128
7.9,Biography,,Lee Chong Wei,tt7967954
8.0,Thriller,105 min,Profile,tt7826276
5.4,Drama,174 min,My Brother's Name Is Robert and He Is an Idiot,tt3552348
6.7,Comedy,118 min,River's Edge,tt7476946
6.0,Comedy,108 min,An Evening with Beverly Luff Linn,tt6518270
7.0,"Comedy,Romance",124 min,Dil Juunglee,tt6071752
5.9,"Comedy,Romance",,Yemaali,tt7920010
9.2,Drama,,Peranbu,tt7738784
7.3,Comedy,87 min,Damo & Ivor: The Movie,tt7406186
4.9,Thriller,122 min,Bad Tutor,tt8029682
3.7,Adventure,89 min,Spirou & Fantasio's Big Adventures,tt6465308
6.2,"Comedy,Drama,Romance",85 min,Plan B,tt6751106
7.2,"Comedy,Drama",101 min,Think Big Big,tt8071054
7.2,Drama,93 min,Madeline's Madeline,tt6101602
7.4,"Comedy,Horror",81 min,The Cannibal Club,tt7890408
5.5,"Action,Comedy",,Mannar Vagaiyara,tt7943580
4.7,"Comedy,Drama",,A Jar Full of Life,tt7333070
6.2,Drama,97 min,Yi ching chun dik ming yi,tt6952782
6.4,Comedy,84 min,Shaghaltna Arjantenia,tt7849092
7.0,Romance,130 min,Total Dadagiri,tt7817448
7.7,"Action,Comedy,Family",102 min,Shifting Gears,tt4264610
7.6,Drama,,Now It's Dark,tt5969642
6.6,"Animation,Adventure",85 min,White Fang,tt5222768
7.5,Horror,106 min,Primal Rage,tt5688868
3.8,"Action,Comedy",,Fullir Vasar,tt7893482
6.0,Comedy,85 min,In the Game,tt7141030
4.4,"Crime,Mystery",89 min,Birdland,tt4560926
7.6,"Comedy,Drama,Family",,Víti í Vestmannaeyjum,tt7690774
7.2,Comedy,90 min,The Breaker Upperers,tt6728096
6.8,Drama,,Un viaje a la Luna,tt5858968
7.2,Drama,,Meet Me After Sunset,tt7526164
7.6,"Action,Crime,Drama",91 min,Galveston,tt2315596
3.2,"Action,Drama",,Inttelligent,tt7902704
7.4,Horror,95 min,Death House,tt2984576
4.1,"Action,Comedy,Crime",,27: El club de los malditos,tt7319532
7.7,Sci-Fi,98 min,Prospect,tt7946422
3.7,Comedy,90 min,Family Business,tt6286662
7.0,Thriller,,Elizabeth Harvest,tt6852872
4.4,Thriller,92 min,The Infection,tt7415698
5.1,Comedy,86 min,Kaikki oikein,tt6591520
7.2,"Drama,Mystery,Thriller",87 min,Nancy,tt6509058
6.5,Adventure,87 min,Averno,tt7851964
5.5,Comedy,,Wonderful! Liang Xi Mei the Movie,tt7897012
8.5,"Action,Drama,Thriller",96 min,Bullitt County,tt6140148
6.4,Drama,74 min,6 Balloons,tt6142496
6.9,Drama,127 min,Private Life,tt5536610
3.6,"Comedy,Drama",120 min,Girls vs Gangsters,tt7870578
6.3,"Romance,Thriller",86 min,The Actor,tt1737110
6.5,Drama,139 min,Zwei Herren im Anzug,tt3397096
7.6,"Comedy,Drama,Family",130 min,Dead Pigs,tt7476810
3.5,"Action,Comedy",98 min,Keep Calm and Be a Superstar,tt7263974
8.5,Thriller,93 min,Follow the Crows,tt6096852
8.0,"Comedy,Drama",84 min,Funny Story,tt7422552
7.8,Comedy,,Family,tt6268882
7.0,"Comedy,Drama",95 min,Shotgun,tt6688022
6.0,"Drama,Romance",115 min,Aparição,tt6206834
5.5,Comedy,,Sconnessi,tt6493222
7.0,Drama,105 min,Horizonti,tt7976972
5.1,"Comedy,Drama",95 min,Recreo,tt7903634
6.4,Sci-Fi,89 min,Just a Breath Away,tt5092380
6.5,Comedy,90 min,Swingeri,tt7795376
5.8,"Drama,Horror,Sci-Fi",,Istorii napisannye krovyu,tt6801858
4.5,"Comedy,Romance",106 min,Kobieta sukcesu,tt7555552
5.8,"Drama,Sport",,Cold Sweat,tt7901610
8.7,Horror,96 min,Paranormal Demons,tt3894958
7.0,"Animation,Comedy,Romance",,"Love, Chunibyo & Other Delusions the Movie: Take on Me",tt6915208
1.7,Comedy,62 min,Zomboyaschik,tt7926840
7.6,Drama,108 min,Leave No Trace,tt3892172
5.8,Western,,Gone Are the Days,tt5503472
8.8,Western,,Wild Faith,tt5960386
6.5,"Animation,Comedy,Drama",98 min,Insect,tt5783476
5.5,"Action,Adventure,Comedy",101 min,Psychokinesis,tt6890582
8.6,Comedy,,Gulabjaam,tt8037610
7.2,"Biography,Drama,War",98 min,The Catcher Was a Spy,tt4602066
6.7,Drama,115 min,3 Days in Quiberon,tt6463494
8.2,Drama,95 min,And Breathe Normally,tt6776106
6.2,"Animation,Comedy,Family",85 min,Maya the Bee: The Honey Games,tt6685596
9.6,Drama,,Delaware Shore,tt6074834
6.7,"Comedy,Drama",,Talq Senaee,tt7833952
7.9,Drama,127 min,The Reports on Sarah and Saleem,tt7158582
4.7,Drama,90 min,#SquadGoals,tt6540984
7.6,"Action,Drama,Thriller",95 min,The Lost Strait,tt7897306
5.2,Thriller,90 min,Stalked by a Reality Star,tt8019044
2.2,Comedy,,La pena máxima,tt8007436
5.8,Drama,86 min,Tyrel,tt6729000
6.9,"Adventure,Drama",117 min,Till the End of the World,tt7962598
8.6,"Drama,Romance",,Eka Dawasaka Api,tt7960168
6.7,Comedy,,Vengo anch'io,tt8069134
6.2,"Comedy,Drama",103 min,Ken'en,tt7222290
6.5,Comedy,,Most Likely to Murder,tt6566830
7.8,"Drama,Family,Sport",93 min,Going for Gold,tt7104578
2.6,"Comedy,Family",85 min,A Dog and Pony Show,tt3783510
6.5,Drama,,Ramen Shop,tt6720618
7.8,Drama,,Pet Names,tt7004152
8.2,"Comedy,Drama,Fantasy",85 min,Birds without Feathers,tt7491196
7.8,Thriller,133 min,The 5th Shadow,tt1858788
7.0,Drama,70 min,Bandits in Search of Mom,tt7865428
6.7,Drama,114 min,Apatride,tt7031656
6.7,Drama,104 min,A Árvore,tt6725440
6.5,Drama,78 min,Ella und Nell,tt5954852
8.8,"Adventure,Crime",100 min,Sunny Juliette,tt6343490
6.1,"Action,Horror,Sci-Fi",63 min,Alien nightmare X,tt8086288
9.1,Drama,,Amanda McKay,tt6166464
6.2,Thriller,,Knuckleball,tt6284256
7.9,Drama,96 min,Raaiselkind,tt7112496
6.4,Drama,,The Bed,tt6202690
5.6,Comedy,,El Gran Leon,tt7891670
5.8,Drama,,The Woodpecker,tt6217724
7.1,Comedy,129 min,Ankarajyathe Jimmanmar,tt7699320
8.7,"Comedy,Crime,Drama",103 min,"So, You Want to Be a Gangster?",tt4084672
8.2,"Drama,Romance",,Nela,tt6481184
4.9,"Comedy,Drama",90 min,khargioush,tt6237562
8.8,"Action,Comedy,Fantasy",99 min,Voodoo Apocalypse,tt7937990
8.0,"Drama,Horror,Thriller",,The Boo,tt5024048
5.5,Drama,,Amir,tt7901864
6.4,Comedy,131 min,Umut Avcilari,tt7915536
8.3,Thriller,,Hangman,tt5887624
9.4,Romance,84 min,Together,tt6111634
7.9,Drama,87 min,Wild Honey Pie,tt7253190
7.3,Drama,,Runnin' from my Roots,tt4883336
3.6,Drama,60 min,Frig,tt5788706
8.7,Drama,92 min,Cops,tt7218334
4.6,"Horror,Thriller",,The Invisible Man,tt7433400
5.8,Family,63 min,Brillebjørn på bondegården,tt7960400
5.5,"Comedy,Crime,Drama",105 min,Caprice,tt5068902
7.2,Drama,,Erik & Erika,tt7709664
7.4,Drama,91 min,Lost Ones,tt6887162
8.2,"Animation,Drama,Horror",75 min,La casa lobo,tt8173728
2.9,Comedy,,Zoufalé zeny delají zoufalé veci,tt7175988
6.0,"Drama,Romance",138 min,Lalpurja,tt7819514
7.9,Thriller,,Javaa,tt6060558
8.9,Drama,88 min,Shadow Fighter,tt4874350
6.6,Thriller,123 min,Seven Years of Night,tt8060652
2.9,Horror,65 min,Haunted Routes: Evil East Coast Highway,tt8093340
8.9,"Comedy,Drama",91 min,Being Black Enough,tt4983198
5.4,Comedy,120 min,A Talent for Trouble,tt4168628
8.7,"Action,Comedy,Romance",,Paying Mr. McGetty,tt5220724
,Drama,,Parole,tt7582962
7.1,Drama,,Punjab Singh,tt7860284
6.7,Drama,98 min,BLINK,tt6544524
3.4,Romance,,Miss Puff,tt8002356
7.6,Comedy,,Johnny Johnny Yes Papa,tt7621972
,Horror,,Halloween,tt1502407
,"Adventure,Family,Fantasy",,Fantastic Beasts: The Crimes of Grindelwald,tt4123430
,"Animation,Action,Adventure",,Incredibles 2,tt3606756
,"Action,Adventure,Sci-Fi",,Jurassic World: Fallen Kingdom,tt4881806
,"Crime,Thriller",,Under the Silver Lake,tt5691670
,"Action,Crime,Thriller",,Ocean's 8,tt5164214
,"Biography,Drama,Sport",99 min,The Miracle Season,tt5427194
,"Action,Adventure,Drama",,Adrift,tt6306064
,"Action,Adventure,Sci-Fi",,Ant-Man and the Wasp,tt5095030
,"Comedy,Romance",,Overboard,tt1563742
,"Comedy,Crime,Mystery",,Super Troopers 2,tt0859635
,Adventure,,Robin Hood,tt4532826
,"Animation,Action,Sci-Fi",,Spider-Man: Into the Spider-Verse,tt4633694
,Comedy,,A Rainy Day in New York,tt7139936
,"Animation,Adventure,Comedy",,Ralph Breaks the Internet: Wreck-It Ralph 2,tt5848272
,"Action,Crime,Drama",,Skyscraper,tt5758778
,"Horror,Mystery,Thriller",,The Nun,tt5814060
,Comedy,105 min,Life of the Party,tt5619332
,"Action,Adventure,Romance",,Alita: Battle Angel,tt0437086
,"Action,Drama,Sport",,Creed II,tt6343314
6.6,History,105 min,Heung-boo: The Revolutionist,tt6955130
8.2,"Action,Horror,Thriller",,Six Pack Sam,tt3654052
9.2,Comedy,87 min,Art Is Dead,tt7355188
7.2,"Action,Adventure,Sci-Fi",98 min,Kaleidoscope Man,tt3827540
4.0,Comedy,80 min,Studniówk@,tt2316329
6.8,Drama,,"Last Winter, We Parted",tt7210252
6.2,Horror,102 min,Hi-Death,tt4809964
,"Biography,Drama",,Backseat,tt6266538
7.4,"Comedy,Drama",91 min,Todas As Razões Para Esquecer,tt6964520
7.2,Drama,50 min,La vallée,tt7943578
8.2,Fantasy,,Jole Jongole,tt6216288
7.8,Drama,123 min,Ellen: The Story of Ellen Pakkies,tt7925418
9.8,Drama,90 min,Calendar,tt7530358
9.2,Romance,86 min,Love Espionage: Spy Revenge,tt7777960
8.4,Drama,53 min,Restless,tt8136112
8.0,Drama,101 min,Landrauschen,tt6394432
5.8,Drama,119 min,The Salamander,tt5773088
4.8,Drama,,Mahoora,tt7901840
8.6,Drama,68 min,Kopanje,tt8094282
,"Action,Adventure,Fantasy",156 min,Avengers: Infinity War,tt4154756
,"Drama,Thriller",90 min,Terminal,tt4463816
,"Action,Thriller",,Hunter Killer,tt1846589
,"Action,Drama,Thriller",,Alpha,tt4244998
,"Animation,Comedy,Family",,The Grinch,tt2709692
,Comedy,,Book Club,tt6857166
,"Animation,Adventure,Comedy",,Smallfoot,tt6182908
,"Biography,Drama,Thriller",100 min,Billionaire Boys Club,tt5179598
,"Action,Adventure,Comedy",,Johnny English Strikes Again,tt6921996
,"Drama,Thriller",,Serenity,tt6476140
,"Comedy,Crime,Fantasy",,The Happytime Murders,tt1308728
,Thriller,,Breaking In,tt7137846
,"Fantasy,Horror,Mystery",,Suspiria,tt1034415
,"Action,Thriller",,Race 3,tt7431594
,"Crime,Mystery,Sci-Fi",,Replicas,tt4154916
,"Drama,War",,The Last Full Measure,tt0783640
,"Action,Thriller",,Escape Plan 2: Hades,tt6513656
,"Action,Adventure,Comedy",,Show Dogs,tt5691024
,"Adventure,Comedy,Family",,Goosebumps: Slappy Halloween,tt5664636
,"Biography,Drama,Mystery",,The Professor and the Madman,tt5932728
,Adventure,,The Peanut Butter Falcon,tt4364194
7.4,Drama,108 min,Balekempa,tt7838150
7.9,"Action,Comedy,Family",125 min,Cruxman,tt7705694
8.7,"Drama,Thriller",,UnExpected Reasons,tt7368790
7.5,Drama,,Party Mom,tt7529472
9.2,Drama,,My Best Friend,tt6400166
7.0,"Fantasy,Mystery,Thriller",90 min,Apocalypsis,tt4039842
8.5,"Adventure,Fantasy,Horror",,The Incantation,tt5361596
7.2,"Comedy,Drama",85 min,Get Married or Die,tt5281058
7.7,Drama,,Angrezi Mein Kehte Hain,tt6613812
9.3,"Fantasy,Horror,Sci-Fi",94 min,Muerte: Tales of Horror,tt6025356
8.8,"Drama,Thriller",27 min,Stalk Her,tt8129668
8.5,"Action,Horror",,Texas Zombie Wars: Dallas,tt4307910
8.2,Drama,131 min,Jaane kyun de yaaron,tt7720254
7.8,"Action,Crime,Thriller",85 min,911: Officer Down,tt4945640
8.5,Horror,,Sandik,tt6788622
,"Biography,Drama",,The Front Runner,tt7074886
,Family,,Anastasia,tt7014356
,"Action,Adventure,Comedy",,Taxi 5,tt7238392
,"Comedy,Romance",,Little Italy,tt6957966
,"Crime,Mystery,Thriller",118 min,London Fields,tt1273221
,"Drama,Mystery,Thriller",90 min,We Have Always Lived in the Castle,tt5952138
,Comedy,,Tyler Perry's a Madea Family Funeral,tt7054636
,"Drama,Romance,War",,The Aftermath,tt5977276
,Action,90 min,Percy Jackson and the Titan's Curse,tt6238462
,"Drama,Romance",,Life in a Year,tt6598238
,Thriller,,Hotel Artemis,tt5834262
,Comedy,,Airplane Mode,tt5617916
,Drama,,Bigger,tt3226786
,Thriller,,Hold the Dark,tt5057140
,Crime,,Vault,tt6838918
,"Action,Adventure,Drama",,Thugs of Hindostan,tt5970844
,"Action,Horror,Thriller",94 min,Corbin Nash,tt2948160
,Comedy,93 min,Duck Butter,tt6958014
,"Comedy,Drama",90 min,Dude,tt3458510
,"Comedy,Drama",,"Where'd You Go, Bernadette",tt2365580
,Comedy,,Mid '90s,tt5613484
,"Comedy,Drama",,Ana,tt6865630
,"Biography,Crime,Drama",110 min,15 Rounds,tt5471472
,"Drama,History",98 min,Ashes in the Snow,tt3759298
,"Biography,Drama,Music",,George and Tammy,tt5545398
,Comedy,,Drunk Parents,tt5037840
,Action,,Reprisal,tt6547170
,"Biography,Drama",,Newsflash,tt7736460
,Drama,,The Other Side of the Wind,tt0069049
,Fantasy,,Paradise Hills,tt6127004
,Adventure,,Redbad,tt6155374
,"Drama,History",,Peterloo,tt4614612
,"Drama,Romance",,Gloria,tt6902696
,Comedy,,Making Babies,tt6644632
,Action,,Ip Man: Cheung Tin Chi,tt7262882
,"Crime,Horror",,The Shadow Within,tt5206770
,Thriller,,I Still See You,tt2160105
,"Sci-Fi,Thriller",,Tau,tt4357394
,Romance,,In a Relationship,tt6676028
,"Comedy,Drama",117 min,Going Places,tt5974030
,Sci-Fi,,Future World,tt5737536
,"Action,Crime,Drama",,Destroyer,tt7137380
,Drama,,Gore,tt7221090
,"Sci-Fi,Thriller",,Anon,tt5397194
,"Action,Drama",,#211,tt4976192
,"Animation,Comedy,Family",,Charming,tt4086018
,Drama,,Love Sonia,tt3823392
,Comedy,,Swimming with Men,tt6532374
,"Crime,Mystery,Thriller",,A Simple Favor,tt7040874
,"Drama,Thriller",106 min,Back Roads,tt0972544
,Sci-Fi,,Code 8,tt6259380
,Thriller,,Moose,tt7869070
,"Biography,Thriller",,Driven,tt5592796
,"Comedy,Drama",,The List,tt8097306
,"Action,Drama,Horror",,Patient Zero,tt3458254
,Comedy,,Night School,tt6781982
,"Biography,Drama,War",,Radegund,tt5827916
,"Crime,Drama",,Charlie Says,tt1759744
,"Action,Drama,Thriller",,Hard Powder,tt5719748
,Comedy,,102 Not Out,tt6580564
,"Mystery,Sci-Fi,Thriller",,The Three-Body Problem: I,tt4547948
,"Biography,Drama",,At Eternity's Gate,tt6938828
,History,,The Gettysburg Address,tt3066808
,"Action,Crime,Drama",,Riptide,tt5581688
,Horror,,The Sandman,tt3998516
,Drama,,Lone Scherfig Untitled Project,tt6515910
,"Comedy,Drama",,All About Nina,tt7542576
,Thriller,,Damascus Cover,tt3457508
,Horror,,Cadaver,tt5734576
,"Drama,Musical",,Sister,tt7541720
,Drama,,The Etruscan Smile,tt5459382
,Comedy,,Stella's Last Weekend,tt6923740
,Action,,Adi Shankar's Gods and Secrets,tt4959410
,"Action,Drama,History",,Parmanu: The Story of Pokhran,tt6826438
,"Biography,Crime,Drama",,Georgetown,tt4669252
,"Drama,Fantasy,Thriller",96 min,Down a Dark Hall,tt2372251
,Sci-Fi,,5th Passenger,tt3165632
,"Drama,Mystery,Romance",,The Souvenir: Part I,tt6920356
,Drama,,Mississippi Requiem,tt5699180
,Animation,,Boro the Caterpillar,tt6572002
,Comedy,,Killing Winston Jones,tt2525576
,Drama,,Ahlat Agaci,tt6628102
,Drama,,Untogether,tt6043072
,Action,,The Bouncer,tt7816392
,Comedy,90 min,Social Animals,tt5639898
,"Comedy,Crime",,Madness in the Method,tt6038042
,"Comedy,Romance",,Second Act,tt2126357
,"Drama,Thriller",,I Am Not a Bird,tt0920462
,Drama,,Mustang,tt5952594
,Comedy,,Hurricane Bianca: From Russia with Hate,tt6113122
,"Horror,Romance",,Wuthering Heights,tt5184904
,"Action,Drama,Thriller",,Peppermint,tt6850820
,Drama,,Anthem,tt6054710
,"Drama,Horror,Thriller",,Tell Me Your Name,tt3619070
,Drama,,Lost Transmissions,tt6744360
,"Drama,Romance,War",,Where Hands Touch,tt1235187
,"Action,Sci-Fi,Thriller",90 min,The Prey,tt2357423
,"Biography,Drama",,Sanju,tt6452574
,"Action,Adventure,Comedy",,Office Uprising,tt6251024
,Horror,96 min,Boar,tt4158594
,Action,,Saint Seiya: Knights of the Zodiac,tt6908976
,Thriller,,Les traducteurs,tt6270534
,Musical,,Been So Long,tt1682886
,"Comedy,Horror",,Zombie World 2,tt7575400
,"Animation,Family,Musical",,Koochie Koochie Hota Hai,tt1609138
,"Comedy,Drama",,Champions,tt6793580
,Comedy,,Pugwash,tt7823910
,"Comedy,Romance",,The Kissing Booth,tt3799232
,Comedy,,Yamla Pagla Deewana Phir Se,tt7609114
,Drama,,The Flood,tt5954556
,Romance,,Cruise,tt5034122
,Comedy,,Defining Moments,tt7356476
,"Comedy,Musical",,Nativity Rocks!,tt8094320
,Drama,,The Aspern Papers,tt5715828
,Thriller,,Confessional,tt8169642
,Comedy,,All Between Us,tt5150228
,Sci-Fi,72 min,Daughter of God,tt6108684
,Drama,102 min,Finding Grace,tt7838654
,"Drama,Horror,Thriller",90 min,Our House,tt2018069
,"Action,Comedy,Crime",,"Banned, Exploited & Blacklisted: The Underground Work of Controversial Filmmaker Shane Ryan",tt5274150
9.2,"Action,Sci-Fi",130 min,Tik Tik Tik,tt7280786
7.8,Drama,108 min,Lands of Loneliness,tt6238798
7.8,Drama,,Puzzle,tt6933454
7.6,Drama,230 min,An Elephant Sitting Still,tt8020896
6.6,Comedy,104 min,Ang Dalawang Mrs. Reyes,tt7908092
6.4,"Horror,Thriller",90 min,Party Hard Die Young,tt7500618
8.0,Biography,135 min,National Theatre Live: Julius Caesar,tt7122324
8.0,Drama,90 min,Night Comes On,tt7184124
7.2,Drama,113 min,The Interpreter,tt7368554
6.6,Drama,90 min,About Bugs and Heroes,tt1885322
7.8,"Comedy,Drama,Romance",82 min,The New Romantic,tt7456534
8.3,Comedy,94 min,Los Bando,tt6696124
7.9,"Comedy,Drama",82 min,My Own Private Hell,tt7895852
7.3,Romance,89 min,A Boy. A Girl. A Dream: Love on Election Night,tt6905402
7.5,"Comedy,Romance",96 min,Off the Menu,tt6140580
2.8,Horror,91 min,Behind the Walls,tt4578598
8.1,Thriller,95 min,My Birthday Song,tt4335954
8.6,Romance,116 min,Kuchh Bheege Alfaaz,tt7617988
7.1,"Drama,Romance",121 min,My Perfect You,tt8140564
4.8,Thriller,,My Daughter Was Stolen,tt6391874
,Family,,Abe,tt5805768
,Drama,,My Name Is Thomas,tt6292090
,"Action,Crime,Drama",,The Family Business,tt7146326
,Drama,,The Iron Orchard,tt7014234
,Comedy,,Spivak,tt6342110
,Comedy,96 min,MILF,tt7205316
,Comedy,,The Stand-In,tt8201170
,"Comedy,Romance,Thriller",,Rosy,tt5216022
,"Action,Crime,Thriller",,Into a Dark Mind,tt6271432
,"Drama,Romance",,To the Night,tt2397617
,"Action,Horror",,Black Site,tt6964562
,Animation,,Godzilla: City on the Edge of Battle,tt8015080
,"Crime,Drama,Mystery",,Out of Blue,tt6874254
,"Drama,Family,Fantasy",,Wonderwell,tt6195756
,Comedy,,Good Girls Get High,tt7688638
,Comedy,,Bachelor Lions,tt6121592
,Thriller,,The Row,tt8074486
,Thriller,,Beneath the Leaves,tt4574654
,Drama,,Songbird,tt6421118
,Animation,,My Hero Academia: The Movie,tt7745068
,Horror,,Are We Dead Yet,tt7799654
,Thriller,,Den blomstertid nu kommer,tt5227746
,Drama,,Brampton's Own,tt6185692
,"Drama,Mystery",,An Interview with God,tt5779372
,Drama,,Daddy Issues,tt6271806
,Drama,,The Bay House,tt8055896
,"Action,Western",,Big Kill,tt7730102
,"Biography,Drama,History",,Manto,tt6923462
,Drama,,The Sirens,tt5674056
,Western,,Bill Tilghman and the Outlaws,tt7941194
,"Adventure,Comedy,Crime",,The Escape of Prisoner 614,tt7375578
,Family,,Bucket List,tt7886846
,Thriller,,Ladyworld,tt3759912
,Horror,,Anders Manor,tt5989336
,Comedy,90 min,The More You Ignore Me,tt2838568
,Horror,71 min,Don't Look,tt3070506
,Thriller,,En affære,tt7248144
,Drama,,Tomorrow,tt2654536
,Drama,,Icebox,tt6341668
,Drama,,Sunset,tt5855772
,Thriller,,The Neighborhood,tt6437346
,"Biography,Drama,War",139 min,Subedar Joginder Singh,tt7246718
,Thriller,,Missing,tt7384848
,"Horror,Thriller",,Captured,tt2400305
,Drama,,Parallel,tt4922674
,Comedy,,An L.A. Minute,tt5685652
,"Horror,Thriller",,The Toybox,tt6053472
,Comedy,,Non Fiction,tt7250056
,"Drama,Thriller",,The Fury of a Patient Man,tt7180780
,"Biography,Drama,History",,My Life on the Road,tt7435316
,"Comedy,Drama,Romance",116 min,Can't Have You,tt7141148
,Comedy,,Silver Lake,tt7212992
,Thriller,,Untitled Hollywood Hills Project,tt6193470
,"Drama,Sci-Fi,Thriller",,The Mandela Effect,tt6544220
,Crime,,South Wind,tt5207158
,"Drama,Thriller",,Midnight Climax,tt7147158
,Drama,,El Chicano,tt7374952
,"Animation,Drama,Family",,Mirai no Mirai,tt6907018
,Drama,,Mine 9,tt3517870
,Drama,,Where We Go from Here,tt8169994
,Drama,,Gueule d'ange,tt7534096
,"Drama,Family",,The Reason,tt5493516
,Horror,,Apparition,tt6032704
,Drama,,Spielmacher,tt7231560
,Thriller,,Feedback,tt7857374
,Drama,,Nate & Al,tt6564828
,Drama,,Wake,tt3107316
,"Crime,Thriller",,Cornbread Cosa Nostra,tt7156720
,Thriller,,Painter,tt7772872
,"Drama,Thriller",,Prodigy,tt6933206
,Drama,,Mountain Rest,tt7191910
,"Adventure,Biography,Drama",,Walking to Paris,tt3512332
,Thriller,,El pacto,tt7690762
,Horror,,Unhinged,tt4915824
,Action,,Take Point,tt7156436
,Drama,,The Book of Vision,tt4016312
,Action,90 min,Bad Company,tt3111306
,Sci-Fi,,Oxalis,tt4941032
,Mystery,,Don't Go,tt3339680
,Comedy,,Deep Murder,tt6975598
,Family,,Another Day in Paradise,tt6148924
,Comedy,,FryDay,tt7526836
,"Action,Drama,War",,Lancaster Skies,tt3486080
,Action,88 min,Lazarus,tt5821728
,Horror,,Extremity,tt6664700
,"Crime,Mystery,Western",,Texas Cotton,tt8009578
,"Horror,Thriller",,Mercury,tt7881558
,Drama,,Cicada 3301,tt8110246
,Drama,,Poor Boy,tt7335008
,Comedy,,Sandeep Aur Pinky Faraar,tt7094488
,"Adventure,Comedy,Family",,Mission Possible,tt5918136
,Action,,Savyasachi,tt7335186
,"Comedy,Drama,Romance",86 min,Wobble Palace,tt7355708
,Thriller,,Welcome to Mercy,tt2233979
,"Drama,History,Romance",,The Black Book of Father Dinis,tt7490368
,Horror,,Into the Night,tt7512980
,Thriller,102 min,Odds Are,tt7819860
,Drama,,Wonderful Copenhagen,tt7753502
,Comedy,,Paved New World,tt1591054
,Action,,Final Score,tt5254610
,Comedy,,The Last Laugh,tt7427356
,Adventure,,Spy Intervention,tt7369550
,"Comedy,Drama,Romance",,Nappily Ever After,tt0365545
,Crime,,Fury of the Dragon,tt5554206
,Drama,,Highway,tt4192652
,Drama,,Papa,tt4843750
,Thriller,,River Runs Red,tt5843780
,"Drama,Romance",99 min,Adolescence,tt3220900
,"Action,Thriller",,Lucifer,tt6067752
,"Mystery,Sci-Fi,Thriller",82 min,Encounter,tt3665498
,"Comedy,Horror",,Deadtectives,tt3503068
,Drama,,Public Affairs,tt4180556
,"Biography,Drama,Sport",,Gold,tt6173990
,"Action,Crime,Drama",,Killerman,tt7420342
,Comedy,,Benjamin,tt5740868
,"Action,Comedy,History",,Iceman 2,tt2993848
,"Crime,Thriller",,A Violent Separation,tt3170458
,Drama,95 min,Snapshots,tt5322168
,"Action,Thriller",,The Maze,tt5886046
,"Biography,Drama",,Butterfly in the Typewriter,tt4063092
,Drama,100 min,Tiger,tt4224754
,Action,85 min,Amazon Hot Box,tt8178992
,"Drama,Music",,Teen Spirit,tt6483364
,Drama,,Luce,tt7616148
,"Drama,Thriller",,Bel Canto,tt6046314
,Comedy,90 min,Weight,tt6805814
,Crime,,Lying and Stealing,tt7558302
,Thriller,,Them That Follow,tt7313348
,"Adventure,Horror",,Strain 100,tt5170778
,Sci-Fi,,Warriors of Future,tt7375466
,Action,,The Debt Collector,tt7448180
,Thriller,,Fever Heart,tt6212308
,Thriller,,Daas Dev,tt4979110
,Romance,,Shiddat,tt6988116
,"Drama,Sci-Fi,Thriller",84 min,Chimera,tt4209174
